module,doctype,field,fieldtype,mandatory,reference_note,django_app,django_model,django_field,status,evidence
Ssbikez,Used Vehicle Delivery,section_break_si34a,Section Break,no,Advance Payments,,,,,
Ssbikez,Used Vehicle Delivery,advance_payment_details,Table,no,Advance Payment Details,,,,,
Ssbikez,Used Vehicle Delivery,section_break_zzofd,Section Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,offer_petrol,Check,no,Offer Petrol,,,,,
Ssbikez,Used Vehicle Delivery,column_break_utlvs,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,petrol_type,Select,no,Petrol Type,,,,,
Ssbikez,Used Vehicle Delivery,column_break_vlhxv,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,litre,Int,no,Litre,,,,,
Ssbikez,Used Vehicle Delivery,amount,Currency,no,Amount,,,,,
Ssbikez,Used Vehicle Delivery,column_break_cv0ua,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,issue_gate_pass,Check,no,Issue Gate Pass,,,,,
Ssbikez,Used Vehicle Delivery,section_break_fzxmi,Section Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,item_qty,Int,yes,Item Qty,,,,,
Ssbikez,Used Vehicle Delivery,finance_amount,Currency,yes,Finance Amount,,,,,
Ssbikez,Used Vehicle Delivery,column_break_fz9nx,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,total,Currency,yes,Total,,,,,
Ssbikez,Used Vehicle Delivery,delivery_discount,Currency,no,Delivery Discount,,,,,
Ssbikez,Used Vehicle Delivery,column_break_oo121,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,base_rate,Currency,yes,Base Rate,,,,,
Ssbikez,Used Vehicle Delivery,payment_status,Data,no,Payment Status,,,,,
Ssbikez,Used Vehicle Delivery,column_break_srvw8,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,additional_discount,Currency,yes,Sales Additional Discount,,,,,
Ssbikez,Used Vehicle Delivery,column_break_bqr0f,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,advance_payment,Currency,yes,Advance Payment,,,,,
Ssbikez,Used Vehicle Delivery,column_break_dflqr,Column Break,no,,,,,,
Ssbikez,Used Vehicle Delivery,balance_amount,Currency,yes,Balance Amount,,,,,
Ssbikez,Used Vehicle Delivery,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Delivery,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Engine Number,engine_number,Data,yes,Engine Number,,,,,
Ssbikez,Used Vehicle Final Inspection,job_card_no,Link,yes,Job Card No,,,,,
Ssbikez,Used Vehicle Final Inspection,column_break_r4lum,Column Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,rework,Check,no,Rework,,,,,
Ssbikez,Used Vehicle Final Inspection,naming_series,Select,no,Naming Series,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_uojij,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,vehicle_name,Data,yes,Vehicle Name,,,,,
Ssbikez,Used Vehicle Final Inspection,column_break_om0sl,Column Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,chasis_number,Data,no,Chasis Number,,,,,
Ssbikez,Used Vehicle Final Inspection,column_break_mwif7,Column Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,mechanic_name,Data,yes,Mechanic Name,,,,,
Ssbikez,Used Vehicle Final Inspection,column_break_vh2n6,Column Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,register_number,Data,yes,Register Number,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_c8jdc,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,complaints_table,Table,no,Complaints Table,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_axrr7,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,supervisor_recomment,Table,no,Supervisor Recomment,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_k9chq,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,labor_charges,Table,no,Labor Charges,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_pccko,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,spares_lists,Table,no,Spares Lists,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_gvozg,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,out_work_charge_form,Data,no,Out Work Charge Form,,,,,
Ssbikez,Used Vehicle Final Inspection,column_break_nvlxm,Column Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,out_work_remarks,Data,no,Bay Out Remarks,,,,,
Ssbikez,Used Vehicle Final Inspection,section_break_s0yrr,Section Break,no,,,,,,
Ssbikez,Used Vehicle Final Inspection,final_inspection_remarks,Small Text,yes,Final Inspection Remarks,,,,,
Ssbikez,Used Vehicle Final Inspection,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Final Inspection,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Fittings,items_code,Link,no,Items Code,,,,,
Ssbikez,Used Vehicle Fittings,items_name,Data,no,Items Name,,,,,
Ssbikez,Used Vehicle Fittings,quantity_count,Int,no,Quantity Count,,,,,
Ssbikez,Used Vehicle Fittings,rack,Data,no,Rack,,,,,
Ssbikez,Used Vehicle Fittings,column_break_wt4bt,Column Break,no,,,,,,
Ssbikez,Used Vehicle Fittings,bin,Data,no,Bin,,,,,
Ssbikez,Used Vehicle Fittings,item_rate,Currency,no,Item Rate,,,,,
Ssbikez,Used Vehicle Fittings,item_amount,Currency,no,Item Amount,,,,,
Ssbikez,Used Vehicle Fittings,balance_count,Int,no,Balance Count,,,,,
Ssbikez,Used Vehicle Fittings,uom,Data,no,UOM,,,,,
Ssbikez,Used Vehicle Insurance Entry,register_no,Link,yes,Register No,,,,,
Ssbikez,Used Vehicle Insurance Entry,naming_series,Select,no,Naming Series,,,,,
Ssbikez,Used Vehicle Insurance Entry,column_break_kftza,Column Break,no,,,,,,
Ssbikez,Used Vehicle Insurance Entry,has_insurance,Select,yes,Has Insurance,,,,,
Ssbikez,Used Vehicle Insurance Entry,insurance_no,Data,no,Policy No,,,,,
Ssbikez,Used Vehicle Insurance Entry,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Insurance Entry,expiry_date,Date,no,Expiry Date,,,,,
Ssbikez,Used Vehicle Insurance Update,register_no,Link,yes,Register No,,,,,
Ssbikez,Used Vehicle Insurance Update,column_break_gmtm,Column Break,no,,,,,,
Ssbikez,Used Vehicle Insurance Update,insurance_status,Select,yes,Insurance Status,,,,,
Ssbikez,Used Vehicle Insurance Update,section_break_thtj,Section Break,no,,,,,,
Ssbikez,Used Vehicle Insurance Update,insurance_name,Link,yes,Insurance Name,,,,,
Ssbikez,Used Vehicle Insurance Update,start_date,Date,yes,Start Date,,,,,
Ssbikez,Used Vehicle Insurance Update,amount,Currency,yes,Amount,,,,,
Ssbikez,Used Vehicle Insurance Update,from_account,Link,yes,From Account,,,,,
Ssbikez,Used Vehicle Insurance Update,amended_from,Link,no,Amended From,,,,,
Ssbikez,Used Vehicle Insurance Update,ref_no,Data,no,Ref No,,,,,
Ssbikez,Used Vehicle Insurance Update,column_break_vsrr,Column Break,no,,,,,,
Ssbikez,Used Vehicle Insurance Update,policy_number,Data,yes,Policy Number,,,,,
Ssbikez,Used Vehicle Insurance Update,end_date,Date,yes,End Date,,,,,
Ssbikez,Used Vehicle Insurance Update,payment_method,Select,yes,Payment Method,,,,,
Ssbikez,Used Vehicle Insurance Update,to_account,Link,yes,To Account,,,,,
Ssbikez,Used Vehicle Insurance Update,naming_series,Select,no,Naming Series,,,,,
Ssbikez,Used Vehicle Insurance Update,ref_date,Date,no,Ref Date,,,,,
Ssbikez,Used Vehicle Invoice Child,item_code,Link,no,Item Code,,,,,
Ssbikez,Used Vehicle Invoice Child,manufacture,Link,yes,Brand,,,,,
Ssbikez,Used Vehicle Invoice Child,model,Link,no,Model,,,,,
Ssbikez,Used Vehicle Invoice Child,color,Link,no,Color,,,,,
Ssbikez,Used Vehicle Invoice Child,year,Data,no,Year,,,,,
Ssbikez,Used Vehicle Invoice Child,rate,Currency,yes,Rate,,,,,
Ssbikez,Used Vehicle Invoice Child,item_name,Link,yes,Item Name,,,,,
Ssbikez,Used Vehicle Invoice Child,sub_group,Link,yes,Sub Group,,,,,
Ssbikez,Used Vehicle Invoice Child,register_number,Data,yes,Register Number,,,,,
Ssbikez,Used Vehicle Invoice Child,engine_number,Data,yes,Engine Number,,,,,
Ssbikez,Used Vehicle Invoice Child,chasis_number,Data,yes,Chasis Number,,,,,
Ssbikez,Used Vehicle Invoice Child,column_break_oturr,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice Child,rc_book_number,Data,yes,RC Book Number,,,,,
Ssbikez,Used Vehicle Invoice Child,to_received,Select,yes,TO Received,,,,,
Ssbikez,Used Vehicle Invoice Child,noc,Select,yes,NOC,,,,,
Ssbikez,Used Vehicle Invoice Child,insurance,Select,yes,Insurance,,,,,
Ssbikez,Used Vehicle Invoice Child,quantity,Int,yes,Quantity,,,,,
Ssbikez,Used Vehicle Invoice Child,customer,Data,no,Customer,,,,,
Ssbikez,Used Vehicle Invoice Child,uom,Link,yes,UOM,,,,,
Ssbikez,Used Vehicle Invoice Child,challan_amount,Float,no,Challan Amount,,,,,
Ssbikez,Used Vehicle Invoice,order_form_id,Link,yes,Order Form ID,,,,,
Ssbikez,Used Vehicle Invoice,details_section,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,login,Data,no,Login,,,,,
Ssbikez,Used Vehicle Invoice,column_break_ajixx,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,allow_permission,Check,no,MD Approval,,,,,
Ssbikez,Used Vehicle Invoice,section_break_sjir6,Section Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,gst_category,Data,no,GST Category,,,,,
Ssbikez,Used Vehicle Invoice,phone_number,Data,no,Phone Number,,,,,
Ssbikez,Used Vehicle Invoice,column_break_m8jff,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,date,Date,no,Date,,,,,
Ssbikez,Used Vehicle Invoice,column_break_wx3vr,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,customer,Link,no,Customer Name,,,,,
Ssbikez,Used Vehicle Invoice,column_break_3p27v,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,payment_type,Select,no,Payment Type,,,,,
Ssbikez,Used Vehicle Invoice,vehicle_details_section,Section Break,no,Vehicle Details,,,,,
Ssbikez,Used Vehicle Invoice,vehicle_name,Link,no,Vehicle Name,,,,,
Ssbikez,Used Vehicle Invoice,column_break_mn6ms,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,vehicle_number,Data,no,Vehicle Number,,,,,
Ssbikez,Used Vehicle Invoice,column_break_lgbkp,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,sale_amount,Currency,no,Sale Amount,,,,,
Ssbikez,Used Vehicle Invoice,tax_details_section,Section Break,no,Exchange Details,,,,,
Ssbikez,Used Vehicle Invoice,has_exchange,Check,no,Has Exchange,,,,,
Ssbikez,Used Vehicle Invoice,column_break_vpyx9,Column Break,no,,,,,,
Ssbikez,Used Vehicle Invoice,finance_closing,Select,no,Finance Closing,,,,,
